lang,query,url,title,error,desktop_error,author,author_error,group_author,group_author_error,message,case_date
ka,HIStory Past Present and Future Book I,https://vk.com/video-67429811_456249790,Michael Jackson with Janet Jackson — Scream,Video sound unavailable.,"","","",https://vk.com/bdanddvd,"",,
ka,HIStory Past Present and Future Book I,https://vk.com/video179151037_456240014,Michael Jackson - Come Together (1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,HIStory Past Present and Future Book I,https://vk.com/video-104057356_456239438,Michael Jackson - 2 Bad (Audio),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/mjjclub29081958forever,"",,
ru,Лосано Ирвинг,https://vk.com/video-198813611_456239188,«Наполи» — «Аталанта». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Лосано Ирвинг,https://vk.com/video-198813611_456239819,«Кальяри» – «Наполи». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Лосано Ирвинг,https://vk.com/video-198813611_456239084,«Наполи» — «Дженоа». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Лосано Ирвинг,https://vk.com/video-179985743_456245173,ЧМ Близко: Мексика,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/okkosport,"",,
ru,Лосано Ирвинг,https://vk.com/video-141682278_456244395,«Верона» — «Наполи». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Лосано Ирвинг,https://vk.com/video-198813611_456239089,«Наполи» — «Дженоа». Дубль Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Лосано Ирвинг,https://vk.com/video-198813611_456240867,«Специя» – «Наполи». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Лосано Ирвинг,https://vk.com/video-141682278_456241518,«Милан» — «Наполи». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Лосано Ирвинг,https://vk.com/video-141682278_456246471,Наполи - Эмполи. Кубок Италии. 2-1 - гол Ирвинг Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Лосано Ирвинг,https://vk.com/video-198813611_456239640,«Наполи» – «Сампдория». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Лосано Ирвинг,https://vk.com/video-198813611_456239191,«Наполи» — «Аталанта». Дубль Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Лосано Ирвинг,https://vk.com/video-198813611_456240054,«Верона» – «Наполи». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Лосано Ирвинг,https://vk.com/video-198813611_456240933,«Наполи» – «Удинезе». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Лосано Ирвинг,https://vk.com/video-141682278_456240007,«Ювентус» — «Наполи». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Лосано Ирвинг,https://vk.com/video-141682278_456244977,«Дженоа» — «Наполи». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Лосано Ирвинг,https://vk.com/video-198813611_456239591,«Кротоне» – «Наполи». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Лосано Ирвинг,https://vk.com/video-198813611_456239974,«Наполи» – «Фиорентина». Гол Ирвинга Лосано,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Де Кетеларе Шарль,https://vk.com/video-141682278_456248338,"Шарлеруа — Брюгге — 0:1. Про-лига, видео гола Шарля Де Кетелара",This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Де Кетеларе Шарль,https://vk.com/video-141682278_456245930,«Зюлте Варегем» — «Брюгге». Гол Шарля де Кетеларе,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Де Кетеларе Шарль,https://vk.com/video-169252815_456245678,"Брюгге - Зенит. 1:0. Шарль де Кетеларе'33 Лига чемпионов, 5 тур 02.12.2020",This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/matchpremier,"",,
ru,Де Кетеларе Шарль,https://vk.com/video-101982925_456254923,«Зенит» – «Брюгге». 1-2. Шарль Де Кетеларе,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/matchtv,"",,
ru,Де Кетеларе Шарль,https://vk.com/video-141682278_456248082,"Брюгге - Беерсхот 2:0. Про-лига, видео гола Шарль Де Кетеларе",This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-8250124_456242631,Lana Del Rey - Norman Fucking Rockwell,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/lanadelrey,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-29173834_456243365,Публикация за 19 августа 2019 (instagram.com/lanadelrey) / Lana Del Rey – Fuck it I love you & The greatest (тизер №1),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/ldrey,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-8250124_456242906,Lana Del Rey - Norman Fucking Rockwell (Live @ Hollywood Bowl),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/lanadelrey,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-29173834_456243410,IGTV за 31 августа 2019 (instagram.com/lanadelrey) / Lana Del Rey – Norman fucking Rockwell (отрывок),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/ldrey,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-8250124_456242492,Трейлер альбома «Norman Fucking Rockwell» (Вертикальный формат),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/lanadelrey,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-56215279_456239041,Lana Del Rey - Norman Fucking Rockwell (Album Trailer),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/ldr_com,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-177350199_456239705,Lana Del Rey - Norman Fucking Rockwell (Album Trailer),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/fabiesola,"",,
ru,Norman Fucking Rockwell,https://vk.com/video50857071_456239142,"LANA DEL REY (02.03.20, Берлин). ТУР ИЗ КАЛИНИНГРАДА",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/meriguane,"","","",,
ru,Norman Fucking Rockwell,https://vk.com/video-134601976_456241284,Lana Del Rey - Norman Fucking Rockwell,Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/hotmuzik,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-84440824_456250022,Lana Del Rey - Norman Fucking Rockwell,Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/vkmyz,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-44497275_456245167,Lana Del Rey - Norman Fucking Rockwell (Album Trailer),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/bestmusic4u,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-72725457_456242882,Lana Del Rey - Norman Fucking Rockwell,Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/normalnikus,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-29173834_456243317,Трейлер альбома «Norman Fucking Rockwell!»,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/ldrey,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-12256840_456258151,Lana Del Rey - Norman Fucking Rockwell,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/energy_of_music,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-57721072_456248735,Lana Del Rey - Norman Fucking Rockwell trailer,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/quick_as_lightning,"",https://vk.com/stanculture,"",,
ru,Norman Fucking Rockwell,https://vk.com/video246780108_456240401,Lana Del Rey - Norman Fucking Rockwell [Live @ Instagram - 090419],This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id246780108,"","","",,
ru,Norman Fucking Rockwell,https://vk.com/video-82265497_456242461,Norman Fucking Rockwell by @yourgirlchuck,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/pitchfork_rus,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-72725457_456242573,Lana Del Rey - Norman Fucking Rockwell (Album Trailer),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/normalnikus,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-8250124_456242658,Lana Del Rey - Norman Fucking Rockwell [Live @ Instagram - 09 04 19],This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/lanadelrey,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-72546015_456249575,Lana Del Rey - Norman Fucking Rockwell (Album Trailer),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/newmusic014,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-29173834_456243316,Публикация за 1 августа 2019 (twitter.com/LanaDelRey) / Вертикальный укороченный трейлер альбома «Norman Fucking Rockwell!»,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/ldrey,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-8250124_456242484,Трейлер альбома «Norman Fucking Rockwell»,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/lanadelrey,"",,
ru,Norman Fucking Rockwell,https://vk.com/video544377919_456239148,Lana Del Rey _ Doin’ Time (Official Video),Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/muzik_swing,"","","",,
ru,Norman Fucking Rockwell,https://vk.com/video-57921246_456239784,Lana Del Rey - Fuck It I Love You The Greatest (Official Video),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/submarine37,"",,
ru,Norman Fucking Rockwell,https://vk.com/video-29736139_456239935,"Трейлер альбома ""Norman Fucking Rockwell""",This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/teamldrey,"",,
be,Андрэа Арнольд,https://vk.com/video7083098_456239494,andreas gabalier feat. arnold schwarzenegger - pump it up - the motivation song,Video sound unavailable.,"",https://vk.com/id7083098,"","","",,
be,Андрэа Арнольд,https://vk.com/video-51160524_456239153,Andreas Gabalier feat. Arnold Schwarzenegger - „Pump it Up – The Motivation Song,Video sound unavailable.,"","","",https://vk.com/arnold_legend,"",,
be,Андрэа Арнольд,https://vk.com/video-109693321_456240074,Andreas Gabalier feat. Arnold Schwarzenegger - „Pump it Up – The Motivation Song,Video sound unavailable.,"","","",https://vk.com/neformatrock,"",,
be,Андрэа Арнольд,https://vk.com/video-61920119_456240329,Andreas Gabalier ft Arnold Schwarzenegger - Pump it Up,Video sound unavailable.,"","","",https://vk.com/info24ru,"",,
be,Андрэа Арнольд,https://vk.com/video-37954440_456239556,Andreas Gabalier feat. Arnold Schwarzenegger - Pump it Up - The Motivation Song,Video sound unavailable.,"","","",https://vk.com/silverkursk,"",,
be,Андрэа Арнольд,https://vk.com/video-93561713_456240935,Andreas Gabalier feat. Arnold Schwarzenegger - Pump it Up,Video sound unavailable.,"","","",https://vk.com/kraken,"",,
be,Андрэа Арнольд,https://vk.com/video228124176_456239375,Andreas Gabalier feat. Arnold Schwarzenegger - Pump it Up - The Motivation Song,Video sound unavailable.,"",https://vk.com/id228124176,"","","",,
be,Андрэа Арнольд,https://vk.com/video-45369732_456239552,Andreas Gabalier feat. Arnold Schwarzenegger - „Pump it Up – The Motivation Song”,Video sound unavailable.,"","","",https://vk.com/arnold_best.motivation,"",,
be,Андрэа Арнольд,https://vk.com/video-180573828_456239032,Andreas Gabalier feat. Arnold Schwarzenegger - Pump it Up - The Motivation Song[1],This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/willpower_fit,"",,
ka,2Pacalypse Now,https://vk.com/video-14507115_148805374,"2 Pac - ""The Day Tupac Died"" 5 MIN. RARE MTV VIDEO 1971-1996",This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/tupac_amaru_shakur_1971_1996,"",,
ka,2Pacalypse Now,https://vk.com/video-84264744_171796426,2Pac - Part Time Mutha / Неполноценная Мать (feat. Angelique & Poppi),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/2pac_one_nation,"",,
ka,2Pacalypse Now,https://vk.com/video-74580358_171560083,2Pac - Words Of Wisdom / Слова Мудрости,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/outlawznation,"",,
ka,2Pacalypse Now,https://vk.com/video-84264744_171567281,2Pac - If My Homie Calls / Если Мой Друг Позовёт,Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/2pac_one_nation,"",,
ka,2Pacalypse Now,https://vk.com/video-29418538_160439287,"2pac - Brenda-s Got A Baby (дебютный сингл в карьере Тупака Шакура, записанный к альбому 2Pacalypse Now.)",Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/club29418538,"",,
ka,2Pacalypse Now,https://vk.com/video-84264744_171754993,2Pac - Trapped / В Ловушке,Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/2pac_one_nation,"",,
ka,2Pacalypse Now,https://vk.com/video-84264744_171778816,2Pac - Violent / Жестокий,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/2pac_one_nation,"",,
ka,2Pacalypse Now,https://vk.com/video235447905_169711104,"2Pac - Brenda's Got A Baby (2Pacalypse Now,1991)",Video sound unavailable.,Access to this video has been restricted by its creator Back,https://vk.com/2pac_2pac_2pac,"","","",,
ka,2Pacalypse Now,https://vk.com/video-84264744_171566067,2Pac - Brenda's Got A Baby / У Бренды Есть Ребёнок,Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/2pac_one_nation,"",,
ka,2Pacalypse Now,https://vk.com/video-84264744_456239244,2Pac - Something Wicked / Кое-что Опасное,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/2pac_one_nation,"",,
ka,2Pacalypse Now,https://vk.com/video-84264744_171810350,2Pac - Rebel Of The Underground / Бунтарь Из Андеграунда,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/2pac_one_nation,"",,
ka,2Pacalypse Now,https://vk.com/video-84264744_456239045,2Pac - Crooked Ass Nigga / Хитрожопый Засранец (feat. Stretch),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/2pac_one_nation,"",,
ka,2Pacalypse Now,https://vk.com/video-84264744_456239044,2Pac - Young Black Male / Молодой Чернокожий Парень,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/2pac_one_nation,"",,
ru,Галльский язык,https://vk.com/video7461207_159127360,Eluveitie - Omnos,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id7461207,"","","",,
ru,Галльский язык,https://vk.com/video-154285_147035588,Eluveitie - Inis Mona,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id15080459,This page has either been deleted or not been created yet.,https://vk.com/the_celts,"",,
ru,Галльский язык,https://vk.com/video22946539_159132310,"Eluveitie─Omnos (Страна-Швейцария,язык песен-древний галльский язык племени гельветов,не используется почти 2 тысячи лет.)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/aleksartemova,"","","",,
ru,Галльский язык,https://vk.com/video27989488_159845784,Eluveitie - Omnos (живая песня на мёртвой языке),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/zeter7,"","","",,
ce,Гупер,https://vk.com/video-41879327_456240087,Camila Guper.,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/kultlab,"",,
ce,Гупер,https://vk.com/video-158548773_456239176,Пресс и ноги с Camila Guper,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/sport_pro_mass,"",,
ru,Вексиллум,https://vk.com/video-199792290_456240167,Vexillum - Over The Clouds feat. Chris Bay,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/bestmetalbands,"",,
ru,Вексиллум,https://vk.com/video249931557_456246258,Vexillum - When A Good Man Goes To War (2021),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/giklik,"","","",,
ru,Вексиллум,https://vk.com/video309096289_456249454,VEXILLUM — Sons of a Wolf (official video • 2021),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/onlyrussianmetal,"","","",,
ru,Вексиллум,https://vk.com/video-65690519_456243465,VEXILLUM - Sons Of A Wolf (Official Video),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/imperia_rocka,"",,
ru,Вексиллум,https://vk.com/video88173197_456244859,VEXILLUM - When A Good Man Goes To War (Visualizer),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id88173197,"","","",,
ru,Вексиллум,https://vk.com/video-6014855_456243595,VEXILLUM - When A Good Man Goes To War,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/heavymetal_forever,"",,
ru,Вексиллум,https://vk.com/video121084245_456243898,VEXILLUM - Sons Of A Wolf (Official Video),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/snaiper1988,"","","",,
ru,Вексиллум,https://vk.com/video-199792290_456240171,VEXILLUM - When A Good Man Goes To War,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/bestmetalbands,"",,
ru,Вексиллум,https://vk.com/video163733233_456242052,VEXILLUM - Sons Of A Wolf - 2021,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id163733233,"","","",,
ru,Вексиллум,https://vk.com/video167542070_456242197,VEXILLUM - Over The Clouds (Feat. Chris Bay _ Freedom Call - Official Video),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id167542070,"","","",,
ru,Вексиллум,https://vk.com/video167542070_456242329,VEXILLUM - When A Good Man Goes To War (Visualizer),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id167542070,"","","",,
ru,Вексиллум,https://vk.com/video171156352_456243997,Vexillum - Sons Of A Wolf(2021)Power Metal/Folk Metal - Италия,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id171156352,"","","",,
ru,Вексиллум,https://vk.com/video144253901_456248613,VEXILLUM. - When A Good Man Goes To War (2021 Italy),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/arefick,"","","",,
ru,Вексиллум,https://vk.com/video-199792290_456240169,VEXILLUM - The Sentenced - Fire and Blood ft.Hansi Kursch,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/bestmetalbands,"",,
ru,Вексиллум,https://vk.com/video-199792290_456240170,VEXILLUM - The Wanderers Notes (Official Video),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/bestmetalbands,"",,
ru,Вексиллум,https://vk.com/video-96609051_456240358,VEXILLUM - When A Good Man Goes To War (Visualizer),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/clubrokataka,"",,
ru,Вексиллум,https://vk.com/video-6014855_456244060,VEXILLUM - Sons Of A Wolf,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/heavymetal_forever,"",,
ru,Мишель Крету,https://vk.com/video165921122_162515314,Enigma,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id165921122,"","","",,
ru,Мишель Крету,https://vk.com/video414514287_456239023,Sandra - Maria Magdalena,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id414514287,"","","",,
ru,Мишель Крету,https://vk.com/video474426680_456240412,Enigma - Sadeness (1990),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Мишель Крету,https://vk.com/video202848593_165371147,Enigma - Sadeness (1991) (Нью-Эйдж) Германия,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id202848593,"","","",,
ru,Мишель Крету,https://vk.com/video166798_170994810,Enigma - Return To Innocence (1993),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/hobbot,"","","",,
ru,Мишель Крету,https://vk.com/video32371066_152876260,Enigma - Sadeness Part I,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id32371066,"","","",,
ru,Мишель Крету,https://vk.com/video443464901_456242485,Sandra - Innocent Love от D.J.S.,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id443464901,"","","",,
ru,Мишель Крету,https://vk.com/video474426680_456240379,Enigma - Age Of Loneliness (1993),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Мишель Крету,https://vk.com/video474426680_456240753,Sandra - Innocent Love (1986),Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Мишель Крету,https://vk.com/video474426680_456240611,Sandra - Steady Me (1992),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Мишель Крету,https://vk.com/video334675565_456239158,Enigma - Amen (2016),Video sound unavailable.,"",https://vk.com/velohxh,"","","",,
ru,Мишель Крету,https://vk.com/video474426680_456240417,Enigma - Return To Innocence (1993),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Мишель Крету,https://vk.com/video41416552_456241859,Sandra ..,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id41416552,"","","",,
ru,Мишель Крету,https://vk.com/video474426680_456240411,Enigma - Mea Culpa (1990),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id474426680,"","","",,
ru,Мишель Крету,https://vk.com/video-144464144_456239168,Sandra - Around My Heart (Remix),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/club144464144,"",,
ru,Мишель Крету,https://vk.com/video-191270264_456239019,Enigma - Sadeness (Part I) (2001),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/musik.playlist,"",,
ru,Мишель Крету,https://vk.com/video392004026_456241361,Sandra. Heaven Can Wait 1988,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id392004026,"","","",,
uk,Коллін Кемп,https://vk.com/video51252604_142057622,Поліцейська академія 2,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/jurij25031994ukrajina,"","","",,
uk,Коллін Кемп,https://vk.com/video164398357_162718277,Поліцейська академія 6,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id164398357,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video3415436_15127624,2pac - I ain't mad at cha,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id3415436,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video-19796323_159102954,2pac - I Ain't mad at cha,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/schiphop,"",,
ka,I Ain t Mad at Cha,https://vk.com/video12185286_160951580,2Pac - I Ain't Mad At Cha,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/sevenstory,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video-41138955_168320496,2Pac - I Ain't Mad At Cha,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/public41138955,"",,
ka,I Ain t Mad at Cha,https://vk.com/video5958883_105821112,2pac - I Ain't mad at cha,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/kirill_polkovnikov,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video27101272_162676406,2 PAC,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id27101272,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video146043107_161088532,2 pac - I ain't mad at cha,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/mikepride,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video320268261_171726073,2Pac Featuring Danny Boy - I Ain't Mad At Cha - Official Death Row Upload,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id320268261,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video-23185354_456239126,2Pac - I Ain't Mad At Cha,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/tupacshakur_official_page,"",,
ka,I Ain t Mad at Cha,https://vk.com/video38891319_141255153,2Pac - I Ain't Mad At Cha (feat. Danny Boy),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id38891319,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video-58492936_456239429,2Pac & Danny Boy - I Ain´t Mad At Cha (Official HD Music Video Dirty),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/tupac,"",,
ka,I Ain t Mad at Cha,https://vk.com/video-768961_4176194,2Pac - I Ain't Mad At Cha,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id1622919,"",https://vk.com/club768961,"",,
ka,I Ain t Mad at Cha,https://vk.com/video-84264744_456239104,2Pac feat. Danny Boy - I Ain't Mad At Cha,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/2pac_one_nation,"",,
ka,I Ain t Mad at Cha,https://vk.com/video19963545_143883389,I ain't mad at Cha,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id19963545,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video-131288167_456239705,2Pac - I Ain't Mad At Cha (Feat. Danny Boy),Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/bestraponline,"",,
ka,I Ain t Mad at Cha,https://vk.com/video85105518_160414222,2Pac - I Ain_t Mad At Cha,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id85105518,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video-72475233_456239397,2Pac feat. Danny Boy - I ain't mad at Cha,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/theworldsbestmusicvideos,"",,
ka,I Ain t Mad at Cha,https://vk.com/video-12482307_456242490,2Pac - I Ain't Mad At Cha,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/blackamerika,"",,
ka,I Ain t Mad at Cha,https://vk.com/video88233244_456240351,"Tupac ""I Ain't Mad At Cha"" #HEARTBEAT403",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/shaolin_rastafari_lebowski,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video62260307_162529580,2Pac - I Ain't Mad At Cha,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/viktor.yamamoto,"","","",,
ka,I Ain t Mad at Cha,https://vk.com/video-153658143_456242414,2Pac - I Ain't Mad At Cha,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/h_h_community,"",,
ka,Miss Sarajevo,https://vk.com/video606760_456239332,Passengers - Miss Sarajevo,Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/olevole,"","","",,
ka,Miss Sarajevo,https://vk.com/video-169518116_456241388,Passengers - Miss Sarajevo,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/mtv_musictelevision,"",,
ka,Miss Sarajevo,https://vk.com/video115111432_161358456,U2 & luchano pavarotti-miss sarajevo,Video sound unavailable.,"",https://vk.com/gerard_sl,"","","",,
ka,Miss Sarajevo,https://vk.com/video50861944_171349071,U2 - Miss Sarajevo,Video sound unavailable.,"",https://vk.com/step1972,"","","",,
ka,Miss Sarajevo,https://vk.com/video41416552_456242774,"Luciano Pavarotti, Brian Eno, Bono, The Edge - Miss Sarajevo (Live)",Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/id41416552,"","","",,
